day,hour,minute,number_of_games
4.0,11.0,14.0,45727
4.0,11.0,15.0,45812
4.0,11.0,16.0,45820
4.0,11.0,17.0,46272
4.0,11.0,18.0,46071
4.0,11.0,19.0,45774
4.0,11.0,20.0,46118
4.0,11.0,21.0,46058
4.0,11.0,22.0,46272
4.0,11.0,23.0,45991
4.0,11.0,24.0,46387
4.0,11.0,25.0,45652
4.0,11.0,26.0,45680
4.0,11.0,27.0,44876
4.0,11.0,28.0,45514
4.0,11.0,29.0,44633
4.0,11.0,30.0,48097
4.0,11.0,31.0,46891
4.0,11.0,32.0,47529
4.0,11.0,33.0,47490
4.0,11.0,34.0,48031
4.0,11.0,35.0,48096
4.0,11.0,36.0,48404
4.0,11.0,37.0,48450
4.0,11.0,38.0,48439
4.0,11.0,39.0,48661
4.0,11.0,40.0,48592
4.0,11.0,41.0,49218
4.0,11.0,42.0,48825
4.0,11.0,43.0,49128
4.0,11.0,44.0,48617
4.0,11.0,45.0,48999
4.0,11.0,46.0,49105
4.0,11.0,47.0,49307
4.0,11.0,48.0,49171
4.0,11.0,49.0,49226
4.0,11.0,50.0,48973
4.0,11.0,51.0,48970
4.0,11.0,52.0,48668
4.0,11.0,53.0,48191
4.0,11.0,54.0,48317
4.0,11.0,55.0,46087
4.0,11.0,56.0,44036
4.0,11.0,57.0,43186
4.0,11.0,58.0,42870
4.0,11.0,59.0,42479
4.0,12.0,0.0,56600
4.0,12.0,1.0,46291
4.0,12.0,2.0,47307
4.0,12.0,3.0,46934
4.0,12.0,4.0,47768
4.0,12.0,5.0,48083
4.0,12.0,6.0,48899
4.0,12.0,7.0,48496
4.0,12.0,8.0,48578
4.0,12.0,9.0,49047
4.0,12.0,10.0,49176
4.0,12.0,11.0,49327
4.0,12.0,12.0,49478
4.0,12.0,13.0,49561
4.0,12.0,14.0,49417
4.0,12.0,15.0,49768
4.0,12.0,16.0,50049
4.0,12.0,17.0,49990
4.0,12.0,18.0,49932
4.0,12.0,19.0,49850
4.0,12.0,20.0,50448
4.0,12.0,21.0,50037
4.0,12.0,22.0,50118
4.0,12.0,23.0,50315
4.0,12.0,24.0,50358
4.0,12.0,25.0,50115
4.0,12.0,26.0,49004
4.0,12.0,27.0,47959
4.0,12.0,28.0,48629
4.0,12.0,29.0,48009
4.0,12.0,30.0,51554
4.0,12.0,31.0,49494
4.0,12.0,32.0,50747
4.0,12.0,33.0,50481
4.0,12.0,34.0,50937
4.0,12.0,35.0,51133
4.0,12.0,36.0,51136
4.0,12.0,37.0,50850
4.0,12.0,38.0,51458
4.0,12.0,39.0,51270
4.0,12.0,40.0,51440
4.0,12.0,41.0,51676
4.0,12.0,42.0,51720
4.0,12.0,43.0,51512
4.0,12.0,44.0,51743
4.0,12.0,45.0,51927
4.0,12.0,46.0,51797
4.0,12.0,47.0,51868
4.0,12.0,48.0,52057
4.0,12.0,49.0,51487
4.0,12.0,50.0,52014
4.0,12.0,51.0,51865
4.0,12.0,52.0,51274
4.0,12.0,53.0,51415
4.0,12.0,54.0,50672
4.0,12.0,55.0,49122
4.0,12.0,56.0,48028
4.0,12.0,57.0,47280
4.0,12.0,58.0,46843
4.0,12.0,59.0,46302
4.0,13.0,0.0,59903
4.0,13.0,1.0,50306
4.0,13.0,2.0,51363
4.0,13.0,3.0,50872
4.0,13.0,4.0,52108
4.0,13.0,5.0,51711
4.0,13.0,6.0,52873
4.0,13.0,7.0,52450
4.0,13.0,8.0,53147
4.0,13.0,9.0,53001
4.0,13.0,10.0,53516
4.0,13.0,11.0,53264
4.0,13.0,12.0,53732
4.0,13.0,13.0,54192
4.0,13.0,14.0,53575
4.0,13.0,15.0,54329
4.0,13.0,16.0,53840
4.0,13.0,17.0,54544
4.0,13.0,18.0,53620
4.0,13.0,19.0,54089
4.0,13.0,20.0,54484
4.0,13.0,21.0,54164
4.0,13.0,22.0,54064
4.0,13.0,23.0,54136
4.0,13.0,24.0,54382
4.0,13.0,25.0,53685
4.0,13.0,26.0,52848
4.0,13.0,27.0,51574
4.0,13.0,28.0,51751
4.0,13.0,29.0,51665
4.0,13.0,30.0,55659
4.0,13.0,31.0,53283
4.0,13.0,32.0,54990
4.0,13.0,33.0,54007
4.0,13.0,34.0,54924
4.0,13.0,35.0,54687
4.0,13.0,36.0,55053
4.0,13.0,37.0,54901
4.0,13.0,38.0,55288
4.0,13.0,39.0,55410
4.0,13.0,40.0,55534
4.0,13.0,41.0,55191
4.0,13.0,42.0,55383
4.0,13.0,43.0,55818
4.0,13.0,44.0,55423
4.0,13.0,45.0,55622
4.0,13.0,46.0,55657
4.0,13.0,47.0,55135
4.0,13.0,48.0,55861
4.0,13.0,49.0,55560
4.0,13.0,50.0,55430
4.0,13.0,51.0,55686
4.0,13.0,52.0,55246
4.0,13.0,53.0,54622
4.0,13.0,54.0,54644
4.0,13.0,55.0,52600
4.0,13.0,56.0,49963
4.0,13.0,57.0,49586
4.0,13.0,58.0,49016
4.0,13.0,59.0,48986
4.0,14.0,0.0,65875
4.0,14.0,1.0,53419
4.0,14.0,2.0,54616
4.0,14.0,3.0,53958
4.0,14.0,4.0,55246
4.0,14.0,5.0,55006
4.0,14.0,6.0,55882
4.0,14.0,7.0,55685
4.0,14.0,8.0,56425
4.0,14.0,9.0,56840
4.0,14.0,10.0,57412
4.0,14.0,11.0,56907
4.0,14.0,12.0,57522
4.0,14.0,13.0,57118
4.0,14.0,14.0,57176
4.0,14.0,15.0,57759
4.0,14.0,16.0,57491
4.0,14.0,17.0,58116
4.0,14.0,18.0,58106
4.0,14.0,19.0,57811
4.0,14.0,20.0,57777
4.0,14.0,21.0,57974
4.0,14.0,22.0,57570
4.0,14.0,23.0,57727
4.0,14.0,24.0,57635
4.0,14.0,25.0,57320
4.0,14.0,26.0,55917
4.0,14.0,27.0,56615
4.0,14.0,28.0,55880
4.0,14.0,29.0,55889
4.0,14.0,30.0,59316
4.0,14.0,31.0,57423
4.0,14.0,32.0,58357
4.0,14.0,33.0,58002
4.0,14.0,34.0,57897
4.0,14.0,35.0,58515
4.0,14.0,36.0,58724
4.0,14.0,37.0,58734
4.0,14.0,38.0,58717
4.0,14.0,39.0,58691
4.0,14.0,40.0,58662
4.0,14.0,41.0,59119
4.0,14.0,42.0,59162
4.0,14.0,43.0,58887
4.0,14.0,44.0,59130
4.0,14.0,45.0,58861
4.0,14.0,46.0,58990
4.0,14.0,47.0,59247
4.0,14.0,48.0,58982
4.0,14.0,49.0,58857
4.0,14.0,50.0,58991
4.0,14.0,51.0,58889
4.0,14.0,52.0,58875
4.0,14.0,53.0,58333
4.0,14.0,54.0,57844
4.0,14.0,55.0,55962
4.0,14.0,56.0,53658
4.0,14.0,57.0,53355
4.0,14.0,58.0,52664
4.0,14.0,59.0,52084
4.0,15.0,0.0,68737
4.0,15.0,1.0,57001
4.0,15.0,2.0,57856
4.0,15.0,3.0,57257
4.0,15.0,4.0,58234
4.0,15.0,5.0,58395
4.0,15.0,6.0,59308
4.0,15.0,7.0,59749
4.0,15.0,8.0,59699
4.0,15.0,9.0,59557
4.0,15.0,10.0,59742
4.0,15.0,11.0,60077
4.0,15.0,12.0,60540
4.0,15.0,13.0,60439
4.0,15.0,14.0,59523
4.0,15.0,15.0,60384
4.0,15.0,16.0,60645
4.0,15.0,17.0,60262
4.0,15.0,18.0,60874
4.0,15.0,19.0,60679
4.0,15.0,20.0,60814
4.0,15.0,21.0,60632
4.0,15.0,22.0,60786
4.0,15.0,23.0,60690
4.0,15.0,24.0,60745
4.0,15.0,25.0,60561
4.0,15.0,26.0,59330
4.0,15.0,27.0,58657
4.0,15.0,28.0,58105
4.0,15.0,29.0,57265
4.0,15.0,30.0,61859
4.0,15.0,31.0,59768
4.0,15.0,32.0,61198
4.0,15.0,33.0,60719
4.0,15.0,34.0,61385
4.0,15.0,35.0,61787
4.0,15.0,36.0,61147
4.0,15.0,37.0,61209
4.0,15.0,38.0,61669
4.0,15.0,39.0,61832
4.0,15.0,40.0,62054
4.0,15.0,41.0,62247
4.0,15.0,42.0,61928
4.0,15.0,43.0,61932
4.0,15.0,44.0,61943
4.0,15.0,45.0,61730
4.0,15.0,46.0,62152
4.0,15.0,47.0,61802
4.0,15.0,48.0,61981
4.0,15.0,49.0,62046
4.0,15.0,50.0,61955
4.0,15.0,51.0,61608
4.0,15.0,52.0,62092
4.0,15.0,53.0,61373
4.0,15.0,54.0,60732
4.0,15.0,55.0,58247
4.0,15.0,56.0,55775
4.0,15.0,57.0,55011
4.0,15.0,58.0,55094
4.0,15.0,59.0,54551
4.0,16.0,0.0,73830
4.0,16.0,1.0,59244
4.0,16.0,2.0,61852
4.0,16.0,3.0,60156
4.0,16.0,4.0,61448
4.0,16.0,5.0,61875
4.0,16.0,6.0,62378
4.0,16.0,7.0,62697
4.0,16.0,8.0,62794
4.0,16.0,9.0,63160
4.0,16.0,10.0,63454
4.0,16.0,11.0,63653
4.0,16.0,12.0,63999
4.0,16.0,13.0,64088
4.0,16.0,14.0,63841
4.0,16.0,15.0,63957
4.0,16.0,16.0,64014
4.0,16.0,17.0,64430
4.0,16.0,18.0,64323
4.0,16.0,19.0,65045
4.0,16.0,20.0,64351
4.0,16.0,21.0,64666
4.0,16.0,22.0,65087
4.0,16.0,23.0,64596
4.0,16.0,24.0,64511
4.0,16.0,25.0,64771
4.0,16.0,26.0,64493
4.0,16.0,27.0,64221
4.0,16.0,28.0,63915
4.0,16.0,29.0,63816
4.0,16.0,30.0,65272
4.0,16.0,31.0,64349
4.0,16.0,32.0,65263
4.0,16.0,33.0,64366
4.0,16.0,34.0,65388
4.0,16.0,35.0,64856
4.0,16.0,36.0,65074
4.0,16.0,37.0,65172
4.0,16.0,38.0,64932
4.0,16.0,39.0,65396
4.0,16.0,40.0,65930
4.0,16.0,41.0,64787
4.0,16.0,42.0,65175
4.0,16.0,43.0,65555
4.0,16.0,44.0,65057
4.0,16.0,45.0,64664
4.0,16.0,46.0,65349
4.0,16.0,47.0,65446
4.0,16.0,48.0,64596
4.0,16.0,49.0,65524
4.0,16.0,50.0,64779
4.0,16.0,51.0,64943
4.0,16.0,52.0,64797
4.0,16.0,53.0,64254
4.0,16.0,54.0,63827
4.0,16.0,55.0,61202
4.0,16.0,56.0,60773
4.0,16.0,57.0,60065
4.0,16.0,58.0,60062
4.0,16.0,59.0,57425
4.0,17.0,0.0,77401
4.0,17.0,1.0,61806
4.0,17.0,2.0,62017
4.0,17.0,3.0,62495
4.0,17.0,4.0,62768
4.0,17.0,5.0,63652
4.0,17.0,6.0,64265
4.0,17.0,7.0,64107
4.0,17.0,8.0,64494
4.0,17.0,9.0,64808
4.0,17.0,10.0,65174
4.0,17.0,11.0,65001
4.0,17.0,12.0,65498
4.0,17.0,13.0,65553
4.0,17.0,14.0,65042
4.0,17.0,15.0,65765
4.0,17.0,16.0,65597
4.0,17.0,17.0,65514
4.0,17.0,18.0,65809
4.0,17.0,19.0,65949
4.0,17.0,20.0,65698
4.0,17.0,21.0,66257
4.0,17.0,22.0,65632
4.0,17.0,23.0,66154
4.0,17.0,24.0,65887
4.0,17.0,25.0,65544
4.0,17.0,26.0,65264
4.0,17.0,27.0,63849
4.0,17.0,28.0,64346
4.0,17.0,29.0,63583
4.0,17.0,30.0,67037
4.0,17.0,31.0,66002
4.0,17.0,32.0,66629
4.0,17.0,33.0,66252
4.0,17.0,34.0,66556
4.0,17.0,35.0,66993
4.0,17.0,36.0,66765
4.0,17.0,37.0,67080
4.0,17.0,38.0,66647
4.0,17.0,39.0,67467
4.0,17.0,40.0,66962
4.0,17.0,41.0,66862
4.0,17.0,42.0,67703
4.0,17.0,43.0,66788
4.0,17.0,44.0,66842
4.0,17.0,45.0,67106
4.0,17.0,46.0,67160
4.0,17.0,47.0,67515
4.0,17.0,48.0,67224
4.0,17.0,49.0,66930
4.0,17.0,50.0,67509
4.0,17.0,51.0,67029
4.0,17.0,52.0,66531
4.0,17.0,53.0,66893
4.0,17.0,54.0,66165
4.0,17.0,55.0,64547
4.0,17.0,56.0,62534
4.0,17.0,57.0,61906
4.0,17.0,58.0,61228
4.0,17.0,59.0,60688
4.0,18.0,0.0,72865
4.0,18.0,1.0,63748
4.0,18.0,2.0,65205
4.0,18.0,3.0,64012
4.0,18.0,4.0,65312
4.0,18.0,5.0,65047
4.0,18.0,6.0,65877
4.0,18.0,7.0,65870
4.0,18.0,8.0,65932
4.0,18.0,9.0,66088
4.0,18.0,10.0,66220
4.0,18.0,11.0,66427
4.0,18.0,12.0,65838
4.0,18.0,13.0,66373
4.0,18.0,14.0,65956
4.0,18.0,15.0,66696
4.0,18.0,16.0,66611
4.0,18.0,17.0,65769
4.0,18.0,18.0,66518
4.0,18.0,19.0,66466
4.0,18.0,20.0,67016
4.0,18.0,21.0,67000
4.0,18.0,22.0,65946
4.0,18.0,23.0,66041
4.0,18.0,24.0,66662
4.0,18.0,25.0,65775
4.0,18.0,26.0,64634
4.0,18.0,27.0,64624
4.0,18.0,28.0,62682
4.0,18.0,29.0,62697
4.0,18.0,30.0,66815
4.0,18.0,31.0,64396
4.0,18.0,32.0,65951
4.0,18.0,33.0,64968
4.0,18.0,34.0,65997
4.0,18.0,35.0,65554
4.0,18.0,36.0,66015
4.0,18.0,37.0,66080
4.0,18.0,38.0,66176
4.0,18.0,39.0,65980
4.0,18.0,40.0,65860
4.0,18.0,41.0,66221
4.0,18.0,42.0,66562
4.0,18.0,43.0,65816
4.0,18.0,44.0,66239
4.0,18.0,45.0,66300
4.0,18.0,46.0,66156
4.0,18.0,47.0,66010
4.0,18.0,48.0,66780
4.0,18.0,49.0,66530
4.0,18.0,50.0,66465
4.0,18.0,51.0,66165
4.0,18.0,52.0,65987
4.0,18.0,53.0,65845
4.0,18.0,54.0,66087
4.0,18.0,55.0,64801
4.0,18.0,56.0,63054
4.0,18.0,57.0,61676
4.0,18.0,58.0,62035
4.0,18.0,59.0,59944
4.0,19.0,0.0,71482
4.0,19.0,1.0,63485
4.0,19.0,2.0,64211
4.0,19.0,3.0,63268
4.0,19.0,4.0,64318
4.0,19.0,5.0,64067
4.0,19.0,6.0,64557
4.0,19.0,7.0,64159
4.0,19.0,8.0,64689
4.0,19.0,9.0,64844
4.0,19.0,10.0,64759
4.0,19.0,11.0,64260
4.0,19.0,12.0,64879
4.0,19.0,13.0,64549
4.0,19.0,14.0,64778
4.0,19.0,15.0,64838
4.0,19.0,16.0,64798
4.0,19.0,17.0,65318
4.0,19.0,18.0,65065
4.0,19.0,19.0,64844
4.0,19.0,20.0,64637
4.0,19.0,21.0,64717
4.0,19.0,22.0,64782
4.0,19.0,23.0,64764
4.0,19.0,24.0,65070
4.0,19.0,25.0,64325
4.0,19.0,26.0,63786
4.0,19.0,27.0,63392
4.0,19.0,28.0,63144
4.0,19.0,29.0,62640
4.0,19.0,30.0,66666
4.0,19.0,31.0,64140
4.0,19.0,32.0,65892
4.0,19.0,33.0,64649
4.0,19.0,34.0,65718
4.0,19.0,35.0,65378
4.0,19.0,36.0,65514
4.0,19.0,37.0,65399
4.0,19.0,38.0,65629
4.0,19.0,39.0,65516
4.0,19.0,40.0,65406
4.0,19.0,41.0,65438
4.0,19.0,42.0,65619
4.0,19.0,43.0,65630
4.0,19.0,44.0,65557
4.0,19.0,45.0,65123
4.0,19.0,46.0,65328
4.0,19.0,47.0,65682
4.0,19.0,48.0,65507
4.0,19.0,49.0,65391
4.0,19.0,50.0,65352
4.0,19.0,51.0,64942
4.0,19.0,52.0,65268
4.0,19.0,53.0,65180
4.0,19.0,54.0,64954
4.0,19.0,55.0,63078
4.0,19.0,56.0,60718
4.0,19.0,57.0,59836
4.0,19.0,58.0,58315
4.0,19.0,59.0,58116
4.0,20.0,0.0,72396
4.0,20.0,1.0,63773
4.0,20.0,2.0,64487
4.0,20.0,3.0,63878
4.0,20.0,4.0,64255
4.0,20.0,5.0,65274
4.0,20.0,6.0,65407
4.0,20.0,7.0,65333
4.0,20.0,8.0,65506
4.0,20.0,9.0,65503
4.0,20.0,10.0,66123
4.0,20.0,11.0,65976
4.0,20.0,12.0,65747
4.0,20.0,13.0,65785
4.0,20.0,14.0,65996
4.0,20.0,15.0,65786
4.0,20.0,16.0,65628
4.0,20.0,17.0,65678
4.0,20.0,18.0,65915
4.0,20.0,19.0,66019
4.0,20.0,20.0,65638
4.0,20.0,21.0,65228
4.0,20.0,22.0,65397
4.0,20.0,23.0,66223
4.0,20.0,24.0,65181
4.0,20.0,25.0,64852
4.0,20.0,26.0,64906
4.0,20.0,27.0,64672
4.0,20.0,28.0,64165
4.0,20.0,29.0,63932
4.0,20.0,30.0,66161
4.0,20.0,31.0,64475
4.0,20.0,32.0,65116
4.0,20.0,33.0,64513
4.0,20.0,34.0,64262
4.0,20.0,35.0,64907
4.0,20.0,36.0,64638
4.0,20.0,37.0,64805
4.0,20.0,38.0,64277
4.0,20.0,39.0,64684
4.0,20.0,40.0,64842
4.0,20.0,41.0,64781
4.0,20.0,42.0,64257
4.0,20.0,43.0,64042
4.0,20.0,44.0,64099
4.0,20.0,45.0,63620
4.0,20.0,46.0,64076
4.0,20.0,47.0,63480
4.0,20.0,48.0,63577
4.0,20.0,49.0,63630
4.0,20.0,50.0,62855
4.0,20.0,51.0,63292
4.0,20.0,52.0,63329
4.0,20.0,53.0,63150
4.0,20.0,54.0,62117
4.0,20.0,55.0,60723
4.0,20.0,56.0,59574
4.0,20.0,57.0,59107
4.0,20.0,58.0,57913
4.0,20.0,59.0,55482
4.0,21.0,0.0,64855
4.0,21.0,1.0,58063
4.0,21.0,2.0,57949
4.0,21.0,3.0,58013
4.0,21.0,4.0,58659
4.0,21.0,5.0,58842
4.0,21.0,6.0,58911
4.0,21.0,7.0,58708
4.0,21.0,8.0,58416
4.0,21.0,9.0,59099
4.0,21.0,10.0,58499
4.0,21.0,11.0,59050
4.0,21.0,12.0,58727
4.0,21.0,13.0,58961
4.0,21.0,14.0,58367
4.0,21.0,15.0,58555
4.0,21.0,16.0,58443
4.0,21.0,17.0,58193
4.0,21.0,18.0,58754
4.0,21.0,19.0,57697
4.0,21.0,20.0,58560
4.0,21.0,21.0,58097
4.0,21.0,22.0,57839
4.0,21.0,23.0,57849
4.0,21.0,24.0,57738
4.0,21.0,25.0,57298
4.0,21.0,26.0,56695
4.0,21.0,27.0,56051
4.0,21.0,28.0,56191
4.0,21.0,29.0,55531
4.0,21.0,30.0,58812
4.0,21.0,31.0,56312
4.0,21.0,32.0,57377
4.0,21.0,33.0,56623
4.0,21.0,34.0,57028
4.0,21.0,35.0,57143
4.0,21.0,36.0,56830
4.0,21.0,37.0,56536
4.0,21.0,38.0,56494
4.0,21.0,39.0,56148
4.0,21.0,40.0,56216
4.0,21.0,41.0,56068
4.0,21.0,42.0,55937
4.0,21.0,43.0,55823
4.0,21.0,44.0,55972
4.0,21.0,45.0,55603
4.0,21.0,46.0,55531
4.0,21.0,47.0,55582
4.0,21.0,48.0,54715
4.0,21.0,49.0,55304
4.0,21.0,50.0,54300
4.0,21.0,51.0,54934
4.0,21.0,52.0,54230
4.0,21.0,53.0,53270
4.0,21.0,54.0,52901
4.0,21.0,55.0,51461
4.0,21.0,56.0,48967
4.0,21.0,57.0,48423
4.0,21.0,58.0,48021
4.0,21.0,59.0,46309
4.0,22.0,0.0,59240
4.0,22.0,1.0,49540
4.0,22.0,2.0,50725
4.0,22.0,3.0,49285
4.0,22.0,4.0,50592
4.0,22.0,5.0,50288
4.0,22.0,6.0,51116
4.0,22.0,7.0,50697
4.0,22.0,8.0,50942
4.0,22.0,9.0,50452
4.0,22.0,10.0,50639
4.0,22.0,11.0,50577
4.0,22.0,12.0,50242
4.0,22.0,13.0,50157
4.0,22.0,14.0,50100
4.0,22.0,15.0,50176
4.0,22.0,16.0,49904
4.0,22.0,17.0,50072
4.0,22.0,18.0,49761
4.0,22.0,19.0,49662
4.0,22.0,20.0,49885
4.0,22.0,21.0,49425
4.0,22.0,22.0,48828
4.0,22.0,23.0,49021
4.0,22.0,24.0,48732
4.0,22.0,25.0,48538
4.0,22.0,26.0,47360
4.0,22.0,27.0,46604
4.0,22.0,28.0,46040
4.0,22.0,29.0,45740
4.0,22.0,30.0,49146
4.0,22.0,31.0,46886
4.0,22.0,32.0,47505
4.0,22.0,33.0,47201
4.0,22.0,34.0,47431
4.0,22.0,35.0,47257
4.0,22.0,36.0,46879
4.0,22.0,37.0,46904
4.0,22.0,38.0,46885
4.0,22.0,39.0,46920
4.0,22.0,40.0,46363
4.0,22.0,41.0,46420
4.0,22.0,42.0,46783
4.0,22.0,43.0,46239
4.0,22.0,44.0,46150
4.0,22.0,45.0,46125
4.0,22.0,46.0,45217
4.0,22.0,47.0,45500
4.0,22.0,48.0,45203
4.0,22.0,49.0,44808
4.0,22.0,50.0,44644
4.0,22.0,51.0,44261
4.0,22.0,52.0,44418
4.0,22.0,53.0,43655
4.0,22.0,54.0,43148
4.0,22.0,55.0,41559
4.0,22.0,56.0,39932
4.0,22.0,57.0,38546
4.0,22.0,58.0,38658
4.0,22.0,59.0,37963
4.0,23.0,0.0,49950
4.0,23.0,1.0,41934
4.0,23.0,2.0,42020
4.0,23.0,3.0,41348
4.0,23.0,4.0,41938
4.0,23.0,5.0,42193
4.0,23.0,6.0,42594
4.0,23.0,7.0,41887
4.0,23.0,8.0,42247
4.0,23.0,9.0,42084
4.0,23.0,10.0,42250
4.0,23.0,11.0,41722
4.0,23.0,12.0,41627
4.0,23.0,13.0,41809
4.0,23.0,14.0,41566
4.0,23.0,15.0,41456
4.0,23.0,16.0,41413
4.0,23.0,17.0,41396
4.0,23.0,18.0,41416
4.0,23.0,19.0,41058
4.0,23.0,20.0,40751
4.0,23.0,21.0,40763
4.0,23.0,22.0,40773
4.0,23.0,23.0,40680
4.0,23.0,24.0,40642
4.0,23.0,25.0,39405
4.0,23.0,26.0,38643
4.0,23.0,27.0,37772
4.0,23.0,28.0,37691
4.0,23.0,29.0,37359
4.0,23.0,30.0,40305
4.0,23.0,31.0,39110
4.0,23.0,32.0,38955
4.0,23.0,33.0,38997
4.0,23.0,34.0,38990
4.0,23.0,35.0,39020
4.0,23.0,36.0,38750
4.0,23.0,37.0,38802
